playlist_name,primary_genre,sub_genres,track_count,last_updated,musinique_focus_score,avg_artist_popularity
"YOGA BEATS 🧘‍♀️ Binaural Reggaeton, Trap and Deephouse Beats","['Electronic', 'Pop']","['hi-nrg', 'schlager', 'schlagerparty']",51,2023-09-01T06:16:37Z,70.2,9.984848484848484
Sacred Serenity,"['Classical', 'Folk']","['celtic', 'neoclassical']",162,2025-12-18T23:36:35Z,92.0,41.13477653631285
Ultimate Calm,[],[],703,2025-11-07T11:30:57Z,100.0,44.41637450199203
High Frequency Soundwaves - Raise Your Vibration,[],[],745,2025-12-18T23:43:55Z,100.0,44.39068638779755
Violin Sky,"['Classical', 'Electronic', 'Hip Hop', 'Regional']","['ambient', 'bossa nova', 'classical', 'contemporary classical', 'drone', 'minimalism', 'neoclassical', 'score', 'spoken word', 'tango']",177,2025-12-18T23:59:12Z,69.8,48.9031959240389
Solfeggio Healing Frequencies,[],[],799,2025-12-18T23:42:52Z,100.0,44.7043408242442
Ultimate Sleep - R.E.M. Soundwaves,[],[],716,2025-12-18T23:43:16Z,100.0,44.26208117230592
888 Sacred Tranquility ✨,[],[],131,2025-04-22T16:07:23Z,100.0,50.115258583843854
Sacral Chakra ✨ Frequencies,[],[],172,2025-08-29T09:47:49Z,100.0,49.57678708685626
432 Hz Ambient Instrumental,['Electronic'],"['chillstep', 'dark ambient', 'downtempo']",1151,2025-09-26T05:58:55Z,100.0,41.85546293539744
Skylight+  Deep Meditation Essentials,[],[],308,2025-12-05T12:21:45Z,100.0,50.19351367968029
Cristina,[],[],37,2025-11-26T10:05:39Z,82.8,54.27994330262225
Binaural Beats Meditation,[],[],642,2025-12-18T23:44:04Z,100.0,44.96024665442141
Mare Tranquillitatis,['Electronic'],"['chillstep', 'downtempo', 'melodic techno', 'progressive house']",1008,2025-09-26T06:03:12Z,100.0,43.9191262612902
Infinite Calm,[],[],297,2025-11-21T06:39:03Z,100.0,46.66481281646883
Heart Chakra 💚 Frequencies,[],[],158,2025-08-29T09:48:07Z,100.0,50.80449657869013
CALM | New Releases,[],[],552,2025-12-05T12:15:39Z,100.0,45.66087686446697
Sound Therapy | Activate Self Healing,[],[],307,2025-12-18T23:40:12Z,100.0,46.74229400017366
Non-Stop Pop 90s,"['Country', 'Electronic', 'Folk', 'Hip Hop', 'Metal', 'Pop', 'Punk', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['alternative metal', 'alternative rock', 'anti-folk', 'britpop', 'christmas', 'country', 'dancehall', 'east coast hip hop', 'eurodance', 'europop', 'funk rock', 'grunge', 'hip hop', 'hip house', 'jangle pop', 'lovers rock', 'madchester', 'neo soul', 'new jack swing', 'nu metal', 'old school hip hop', 'pop', 'post-grunge', 'punk', 'ragga', 'rap rock', 'reggae', 'reggae rock', 'riddim', 'rock', 'ska', 'ska punk', 'swedish pop', 'synthpop']",87,2023-06-23T14:13:04Z,30.1,68.21052631578948
Vice City,"['Electronic', 'Metal', 'Pop', 'Punk', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['aor', 'arena rock', 'art rock', 'christmas', 'classic rock', 'classic soul', 'darkwave', 'electro swing', 'funk', 'funk rock', 'german pop', 'glam metal', 'glam rock', 'gothic rock', 'hard rock', 'hi-nrg', 'industrial', 'industrial rock', 'neue deutsche welle', 'new jack swing', 'new wave', 'post-punk', 'power pop', 'progressive rock', 'punk', 'quiet storm', 'rock', 'schlager', 'ska', 'soft rock', 'soul', 'synthpop', 'yacht rock']",103,2025-05-15T17:54:34Z,33.2,67.23364485981308
Alt Nation (2025 Update),"['Blues', 'Electronic', 'Folk', 'Pop', 'Punk', 'Regional', 'Rock']","['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'baroque pop', 'bedroom pop', 'blues rock', 'britpop', 'dream pop', 'emo', 'folk', 'folk pop', 'folk rock', 'garage rock', 'glam rock', 'grunge', 'house', 'indie', 'indie folk', 'indie pop', 'indie québécois', 'indie rock', 'modern blues', 'neo-psychedelic', 'nu disco', 'pop punk', 'post-grunge', 'post-punk', 'post-rock', 'rock', 'singer-songwriter', 'soft pop']",182,2025-12-18T18:12:05Z,38.5,65.72020725388602
sxxnt.,"['Avant-garde', 'Classical', 'Electronic', 'Folk', 'Pop', 'Religious']","['afrogospel', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'lo-fi', 'neoclassical', 'worship']",47,2025-12-11T11:10:51Z,40.0,43.30915371329879
"Lofi Chill Instrumental Christian Worship Beats To Bible Study, Soak and Work To","['Avant-garde', 'Classical', 'Easy Listening', 'Electronic', 'Folk', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Religious']","['afrogospel', 'bebop', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'christian reggae', 'exotica', 'go-go', 'gospel', 'jazz beats', 'jazz rap', 'latin jazz', 'lo-fi', 'lo-fi beats', 'lo-fi hip hop', 'neoclassical', 'nu jazz', 'rap chrétien', 'spoken word', 'trip hop', 'tropical house', 'worship']",306,2025-12-11T11:11:02Z,51.4,35.539290240811155
"Lofi Summer Chillhop Beats To Work, Read, Sleep and Vibe To","['Avant-garde', 'Electronic', 'Folk', 'Hip Hop', 'Jazz', 'R&B & Soul', 'Religious']","['cedm', 'christian', 'christian folk', 'christian jazz', 'christian lo-fi', 'christian r&b', 'gospel', 'indie soul', 'jazz beats', 'jazz rap', 'lo-fi', 'lo-fi beats', 'lo-fi hip hop', 'lo-fi house', 'neo soul', 'nu disco', 'nu jazz', 'soul jazz', 'uk r&b', 'worship']",89,2025-09-26T04:32:40Z,38.6,41.09069767441861
"Christian R&B, Chill, Alternative Worship Vibes","['Electronic', 'Folk', 'Hip Hop', 'Pop', 'Regional', 'Religious']","['afrobeat', 'afrobeats', 'afrogospel', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'christian reggae', 'gospel', 'pop worship', 'worship']",48,2025-09-29T15:12:58Z,28.6,37.316964285714285
Christian Lofi (Instrumental Beats),"['Avant-garde', 'Classical', 'Electronic', 'Folk', 'Hip Hop', 'Jazz', 'Pop', 'Regional', 'Religious']","['afrogospel', 'bebop', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'christian reggae', 'gospel', 'jazz beats', 'jazz rap', 'latin jazz', 'lo-fi', 'lo-fi beats', 'lo-fi hip hop', 'neoclassical', 'nu jazz', 'rap chrétien', 'spoken word', 'trip hop', 'tropical house', 'worship']",278,2025-12-11T11:10:53Z,54.3,35.726675427069644
Dinner Party But Make It Jesus,"['Electronic', 'Folk', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Religious', 'Rock']","['afrogospel', 'art rock', 'ccm', 'cedm', 'chinese hip hop', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'comedy', 'funk gospel', 'gospel', 'hymns', 'jazz fusion', 'neo soul', 'pop worship', 'progressive rock', 'rap', 'rap chrétien', 'retro pop', 'spoken word', 'tamil pop', 'traditional gospel', 'worship']",136,2023-05-05T18:43:36Z,32.7,39.784375
Indie Jesus Vibes & Christian Alternative / Lofi Worship,"['Electronic', 'Folk', 'Hip Hop', 'Pop', 'Religious']","['afrogospel', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'gospel', 'hymns', 'pop worship', 'spoken word', 'worship']",36,2023-03-22T15:39:20Z,29.4,39.01041666666666
sxxnt.,"['Avant-garde', 'Classical', 'Electronic', 'Folk', 'Pop', 'Religious']","['afrogospel', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'lo-fi', 'neoclassical', 'worship']",39,2025-12-11T11:10:59Z,41.5,43.93373493975904
Christian Electronic Chill Lofi Worship,"['Electronic', 'Folk', 'Hip Hop', 'Pop', 'Religious']","['afrogospel', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'gospel', 'pop worship', 'rap chrétien', 'worship']",59,2024-04-11T13:00:05Z,39.5,38.01149425287356
Chill Lofi Christian Worship,"['Avant-garde', 'Electronic', 'Folk', 'Hip Hop', 'Pop', 'Religious', 'Rock']","['afrogospel', 'ccm', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'christian rock', 'gospel', 'hymns', 'jazz beats', 'lo-fi', 'lo-fi beats', 'lo-fi hip hop', 'pop worship', 'rap chrétien', 'worship']",189,2025-09-29T15:13:10Z,44.8,39.925141242937855
Brasstracks Complete,"['Electronic', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul', 'Regional']","['3 step', 'alternative hip hop', 'alternative r&b', 'amapiano', 'city pop', 'contemporary r&b', 'dubstep', 'edm', 'edm trap', 'electropop', 'french house', 'future bass', 'gqom', 'hip hop', 'jazz rap', 'jersey club', 'neo soul', 'nu disco', 'pop soul', 'rap', 'riddim', 'soca', 'southern hip hop', 'uk funky', 'vaporwave']",86,2020-05-15T06:51:02Z,38.1,40.6144578313253
worship music but it's instrumental lofi,[],"['christian jazz', 'christian lo-fi', 'christian r&b']",9,2022-08-12T10:00:17Z,62.5,45.3828125
Lofi Hymns & Bible Beats,"['Avant-garde', 'Folk', 'Hip Hop', 'Religious']","['afrogospel', 'christian', 'christian alternative rock', 'christian folk', 'christian jazz', 'christian lo-fi', 'christian r&b', 'lo-fi', 'rap chrétien', 'worship']",28,2025-12-11T11:10:47Z,37.5,41.888888888888886
Lofi Sunday Morning Church Vibes,"['Avant-garde', 'Electronic', 'Folk', 'Jazz', 'Pop', 'Regional', 'Religious']","['afrogospel', 'bebop', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'jazz beats', 'latin jazz', 'lo-fi', 'lo-fi beats', 'worship']",92,2025-12-11T11:10:50Z,47.3,39.34328358208956
lofi worship beats to bible study to,"['Avant-garde', 'Classical', 'Electronic', 'Folk', 'Hip Hop', 'Jazz', 'Pop', 'Regional', 'Religious']","['afrogospel', 'bebop', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'christian reggae', 'gospel', 'jazz beats', 'jazz rap', 'latin jazz', 'lo-fi', 'lo-fi beats', 'lo-fi hip hop', 'neoclassical', 'nu jazz', 'rap chrétien', 'spoken word', 'trip hop', 'tropical house', 'worship']",278,2025-12-11T11:10:50Z,54.9,35.81307793923382
hillsong but its lofi,"['Electronic', 'Religious']","['afrogospel', 'ccm', 'cedm', 'christian', 'christian jazz', 'christian lo-fi', 'christian r&b', 'gospel', 'pop worship', 'worship']",14,2022-08-12T10:01:03Z,42.9,48.23214285714285
Christmas Lofi Beats To Chill By The Fire And Open Presents To,"['Avant-garde', 'Classical', 'Electronic', 'Hip Hop', 'R&B & Soul']","['afrogospel', 'christian jazz', 'christian lo-fi', 'christian r&b', 'jazz beats', 'lo-fi', 'lo-fi beats', 'lo-fi hip hop', 'neo soul', 'neoclassical', 'uk r&b']",59,2025-12-11T11:10:56Z,50.4,37.72300469483568
chill indie christian synth pop retro 80s influenced worship music,"['Electronic', 'Folk', 'Pop', 'Religious', 'Rock']","['ccm', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'christian rock', 'funk gospel', 'hymns', 'indie folk', 'pop worship', 'synthwave', 'worship']",29,2020-12-17T09:16:25Z,39.2,24.1875
sxxnt. Instrumentals,"['Avant-garde', 'Classical', 'Electronic', 'Folk', 'Pop', 'Religious']","['cedm', 'christian alternative rock', 'christian folk', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'lo-fi', 'neoclassical']",34,2025-12-11T11:11:00Z,44.6,43.27350427350427
Benjamin Dunn And The Animal Orchestra – Fable (Original Cut),[],[],13,2020-04-16T11:58:43Z,73.2,7.538461538461538
ultimate mitski playlist,[],[],75,2025-03-30T16:29:21Z,98.0,81.0
nostalgia trip🔥💥,"['Classical', 'Electronic', 'Pop', 'Punk', 'Regional', 'Rock']","['anime', 'anime rap', 'baroque pop', 'disco polo', 'edm', 'electro swing', 'europop', 'indie', 'indie rock', 'musicals', 'nightcore', 'norwegian pop', 'psytrance', 'punk', 'score', 'skate punk', 'slap house', 'soft pop', 'soundtrack', 'swing music', 'vocaloid']",168,2025-05-09T23:43:18Z,39.1,53.354838709677416
silly tunes to be silly to,"['Classical', 'Easy Listening', 'Electronic', 'Hip Hop', 'Jazz', 'Pop', 'Regional', 'Rock', 'Traditional Folk']","['anime', 'ballroom vogue', 'baltimore club', 'bebop', 'breakcore', ""children's music"", 'city pop', 'dubstep', 'edm', 'electro', 'electro swing', 'electronic', 'eurodance', 'europop', 'experimental hip hop', 'glitch', 'hi-nrg', 'hyperpop', 'hypertechno', 'indie', 'japanese indie', 'japanese vgm', 'jersey club', 'k-pop', 'latin house', 'lo-fi indie', 'lullaby', 'nightcore', 'nu jazz', 'schlager', 'schlagerparty', 'score', 'sea shanties', 'shibuya-kei', 'soundtrack', 'speedcore', 'swing music', 'vocaloid']",217,2025-09-30T23:07:15Z,39.4,47.38549618320611
FIFA 15 Soundtrack,"['Electronic', 'Pop', 'Punk', 'Regional', 'Rock']","['alternative dance', 'art pop', 'bossa nova', 'brazilian hip hop', 'britpop', 'calypso', 'colombian pop', 'dancehall', 'deep house', 'disco house', 'drum and bass', 'edm', 'electropop', 'folk pop', 'french house', 'garage rock', 'hardstyle', 'indie', 'indie rock', 'jungle', 'latin alternative', 'liquid funk', 'moombahton', 'mpb', 'new mpb', 'nu disco', 'progressive house', 'queercore', 'salsa choke', 'samba', 'soca']",40,2015-03-19T06:09:41Z,27.7,49.6530612244898
Songs to show to Abbie ,['R&B & Soul'],['r&b'],1,2025-07-13T02:03:49Z,45.0,80.0
403 HIP HOP,"['Hip Hop', 'Jazz']","['cloud rap', 'experimental hip hop', 'jazz rap']",47,2025-12-08T01:57:41Z,50.5,8.14864864864865
LYRICAL RAP THAT GOES HARD AF 💥,"['Electronic', 'Hip Hop', 'Jazz', 'R&B & Soul', 'Regional', 'Rock']","['alternative hip hop', 'alternative r&b', 'boom bap', 'brooklyn drill', 'christian hip hop', 'christian r&b', 'cloud rap', 'comedy', 'desi hip hop', 'drill', 'east coast hip hop', 'emo rap', 'experimental hip hop', 'g-funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'krautrock', 'melodic rap', 'neo soul', 'new york drill', 'old school hip hop', 'pinoy hip hop', 'pinoy r&b', 'quiet storm', 'r&b', 'rap', 'southern hip hop', 'tamil hip hop', 'tamil indie', 'trap metal', 'underground hip hop', 'west coast hip hop']",134,2025-12-19T17:12:50Z,38.8,59.55825242718446
cloud rap is ear nut,['Hip Hop'],"['cloud rap', 'emo rap', 'horrorcore', 'rap', 'trap metal', 'underground hip hop']",11,2025-01-08T22:20:16Z,47.4,49.875
Indie pop rap is ear nut 🥜,"['Electronic', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Rock']","['alternative pop', 'alternative r&b', 'alté', 'bedroom pop', 'big room', 'cloud rap', 'dansk pop', 'drill', 'electropop', 'experimental hip hop', 'french indie pop', 'g-funk', 'gangster rap', 'hindi indie', 'hip hop', 'hyperpop', 'indian indie', 'indie', 'indie dance', 'indie electronic', 'indie pop', 'indie r&b', 'indie rock', 'indie soul', 'j-r&b', 'j-rap', 'jam band', 'jazz rap', 'kollywood', 'lo-fi indie', 'melodic rap', 'neo soul', 'old school hip hop', 'progressive house', 'r&b', 'rap', 'rap québécois', 'spoken word', 'synthpop', 'tamil pop', 'trap soul', 'uk drill', 'west coast hip hop']",155,2025-12-19T18:17:37Z,31.8,33.3348623853211
Summer mornings  ,"['Electronic', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul']","['alternative hip hop', 'alternative r&b', 'bedroom pop', 'east coast hip hop', 'experimental hip hop', 'hip hop', 'indie r&b', 'jazz rap', 'neo soul', 'rap']",18,2025-07-15T02:41:44Z,26.5,65.96666666666667
Ethereal R&B,"['Country', 'Electronic', 'Hip Hop', 'Jazz', 'R&B & Soul']","['cloud rap', 'dark r&b', 'disco house', 'funky house', 'hip hop', 'indie r&b', 'jazz rap', 'jersey club', 'r&b', 'rap', 'sexy drill', 'southern gothic', 'southern hip hop']",40,2025-10-14T08:57:14Z,28.6,48.326530612244895
alt BROCKHAMPTON ,"['Electronic', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Religious', 'Rock']","['alternative hip hop', 'alternative r&b', 'boom bap', 'christian', 'christian hip hop', 'christian pop', 'christian r&b', 'cloud rap', 'desi hip hop', 'experimental hip hop', 'hyperpop', 'indie soul', 'j-r&b', 'j-rap', 'jam band', 'jazz rap', 'lo-fi beats', 'malayalam hip hop', 'neo soul', 'rap', 'rap québécois', 'retro soul', 'southern hip hop']",59,2025-06-09T03:48:27Z,22.0,41.5054945054945
anxiety doechii,"['Hip Hop', 'Jazz', 'Pop', 'Regional']","['alté', 'bedroom pop', 'jazz rap', 'rap', 'rap québécois', 'spoken word']",13,2025-03-15T08:27:07Z,29.1,52.35294117647059
songs like Jocelyn Flores,"['Avant-garde', 'Electronic', 'Hip Hop']","['christian hip hop', 'cloud rap', 'drill', 'emo rap', 'horrorcore', 'lo-fi', 'trap metal', 'uk drill', 'underground hip hop']",10,2025-05-06T07:18:36Z,35.9,68.27272727272727
2hollis x Ian ear nut 🥜,"['Hip Hop', 'Pop', 'R&B & Soul', 'Rock']","['cloud rap', 'electroclash', 'emo rap', 'hyperpop', 'melodic rap', 'rage rap', 'trap metal', 'trap soul', 'underground hip hop']",29,2025-01-03T03:45:25Z,34.9,50.62857142857143
Peak rap MGK,"['Electronic', 'Hip Hop', 'Pop', 'R&B & Soul', 'Rock']","['melodic rap', 'rap', 'rap rock', 'soft pop', 'trap', 'trap soul']",29,2025-12-10T08:37:42Z,41.6,73.59183673469387
Psychedelic rnb,"['Electronic', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul', 'Rock']","['alternative r&b', 'art pop', 'bedroom pop', 'cloud rap', 'crunk', 'experimental hip hop', 'funk', 'gangster rap', 'glitch', 'hip hop', 'idm', 'indie', 'indie soul', 'lo-fi house', 'neo soul', 'neo-psychedelic', 'nu jazz', 'post-disco', 'r&b', 'rap', 'southern hip hop', 'uk r&b', 'west coast hip hop', 'yacht rock']",82,2025-05-17T08:22:44Z,37.0,66.10909090909091
songs that inspired me to rap,"['Electronic', 'Hip Hop', 'Jazz']","['alternative hip hop', 'emo rap', 'experimental hip hop', 'hip hop', 'jazz rap', 'rap', 'underground hip hop']",10,2025-03-10T09:23:48Z,32.4,66.81818181818181
Songs like let go aaron may,"['Electronic', 'Hip Hop', 'Jazz']","['alternative hip hop', 'argentine trap', 'cloud rap', 'emo rap', 'experimental hip hop', 'grime', 'hip hop', 'jazz rap', 'trap metal', 'uk grime', 'underground hip hop', 'west coast hip hop']",19,2025-03-15T11:15:24Z,32.9,50.62068965517241
 underground boombap ,['Hip Hop'],['underground hip hop'],3,2025-05-29T21:15:17Z,45.0,26.0
I Took A Pill In Ibiza - Seeb Remix,[],[],2,2025-08-15T03:17:49Z,45.0,79.0
Rock n roll type ,[],[],1,2025-09-28T01:30:08Z,45.0,54.0
the prom - glaive,"['Electronic', 'Pop', 'Regional']","['alté', 'glitch', 'hyperpop']",18,2025-03-21T15:34:52Z,44.6,37.5
Flawed Mangoes ft. Rap,"['Electronic', 'Hip Hop', 'Jazz', 'Pop']","['alternative hip hop', 'bedroom pop', 'cloud rap', 'drill', 'emo rap', 'experimental hip hop', 'g-funk', 'gangster rap', 'grime', 'hip hop', 'jazz rap', 'melodic rap', 'old school hip hop', 'rap', 'spoken word', 'uk drill', 'uk grime', 'underground hip hop', 'west coast hip hop']",30,2025-01-30T20:02:05Z,30.1,52.2
abstract/alternative rap,"['Electronic', 'Hip Hop', 'Jazz', 'R&B & Soul']","['alternative hip hop', 'east coast hip hop', 'experimental hip hop', 'jazz rap', 'neo soul']",8,2024-12-08T03:21:27Z,29.1,45.625
